7450-798456
OS REV: 1.03 Sensor Cal: 1539277937
Time (sec),  BV (Volts),  T (deg C),  DO (mg/l),  Q ()
1684589520,+3.46,+11.821, +9.834,+0.943
1684589580,+3.46,+11.830, +9.846,+0.942
1684589640,+3.46,+11.883, +9.846,+0.942
1684589700,+3.46,+11.839, +9.878,+0.942
1684589760,+3.46,+11.848, +9.881,+0.942
1684589820,+3.46,+11.901, +9.873,+0.942
1684589880,+3.46,+11.892, +9.888,+0.942
1684589940,+3.46,+11.910, +9.897,+0.942
1684590000,+3.46,+11.874, +9.905,+0.942
1684590060,+3.46,+11.910, +9.906,+0.942
1684590120,+3.46,+11.964, +9.879,+0.942
1684590180,+3.46,+11.981, +9.898,+0.943
1684590240,+3.46,+11.910, +9.928,+0.942
1684590300,+3.46,+11.964, +9.917,+0.943
1684590360,+3.46,+11.937, +9.930,+0.943
1684590420,+3.46,+11.972, +9.900,+0.942
1684590480,+3.46,+11.937, +9.922,+0.942
1684590540,+3.46,+11.964, +9.912,+0.942
1684590600,+3.46,+11.964, +9.903,+0.942
1684590660,+3.46,+11.964, +9.895,+0.942
1684590720,+3.46,+11.928, +9.904,+0.942
1684590780,+3.46,+11.946, +9.886,+0.942
1684590840,+3.46,+11.928, +9.886,+0.942
1684590900,+3.46,+11.928, +9.886,+0.942
1684590960,+3.46,+11.901, +9.890,+0.942
1684591020,+3.46,+11.928, +9.876,+0.942
1684591080,+3.46,+11.892, +9.894,+0.942
1684591140,+3.46,+11.964, +9.854,+0.942
1684591200,+3.46,+11.919, +9.878,+0.943
1684591260,+3.46,+11.999, +9.840,+0.942
1684591320,+3.46,+11.946, +9.851,+0.942
1684591380,+3.46,+11.910, +9.856,+0.942
1684591440,+3.46,+11.910, +9.857,+0.942
1684591500,+3.46,+11.946, +9.845,+0.942
1684591560,+3.46,+11.928, +9.846,+0.942
1684591620,+3.46,+11.955, +9.827,+0.942
1684591680,+3.46,+11.910, +9.842,+0.942
1684591740,+3.46,+11.928, +9.836,+0.942
1684591800,+3.46,+11.910, +9.848,+0.942
1684591860,+3.46,+11.883, +9.882,+0.942
1684591920,+3.46,+11.919, +9.875,+0.942
1684591980,+3.46,+11.964, +9.881,+0.942
1684592040,+3.46,+11.972, +9.888,+0.942
1684592100,+3.46,+11.946, +9.894,+0.942
1684592160,+3.46,+11.946, +9.905,+0.942
1684592220,+3.46,+11.937, +9.918,+0.942
1684592280,+3.46,+11.955, +9.912,+0.942
1684592340,+3.46,+11.964, +9.913,+0.942
1684592400,+3.46,+11.928, +9.930,+0.943
1684592460,+3.46,+11.928, +9.920,+0.942
1684592520,+3.46,+11.981, +9.898,+0.942
1684592580,+3.46,+11.964, +9.918,+0.942
1684592640,+3.46,+11.919, +9.941,+0.942
1684592700,+3.46,+11.972, +9.927,+0.942
1684592760,+3.46,+11.999, +9.902,+0.942
1684592820,+3.46,+11.955, +9.918,+0.942
1684592880,+3.46,+12.026, +9.882,+0.942
1684592940,+3.46,+11.955, +9.915,+0.942
1684593000,+3.46,+11.937, +9.957,+0.942
1684593060,+3.46,+11.964, +9.945,+0.942
1684593120,+3.46,+11.964, +9.948,+0.942
1684593180,+3.46,+11.972, +9.946,+0.942
1684593240,+3.46,+12.017, +9.905,+0.942
1684593300,+3.46,+11.990, +9.905,+0.943
1684593360,+3.46,+11.955, +9.898,+0.942
1684593420,+3.46,+11.972, +9.881,+0.942
1684593480,+3.46,+11.964, +9.883,+0.942
1684593540,+3.46,+11.999, +9.866,+0.942
1684593600,+3.46,+11.964, +9.885,+0.942
1684593660,+3.46,+12.008, +9.870,+0.942
1684593720,+3.46,+11.999, +9.874,+0.942
1684593780,+3.46,+11.999, +9.900,+0.942
1684593840,+3.46,+11.981, +9.917,+0.943
1684593900,+3.46,+11.999, +9.889,+0.942
1684593960,+3.46,+11.972, +9.896,+0.942
1684594020,+3.46,+11.981, +9.900,+0.942
1684594080,+3.46,+12.044, +9.899,+0.942
1684594140,+3.46,+11.946, +9.925,+0.942
1684594200,+3.46,+12.044, +9.900,+0.942
1684594260,+3.46,+11.999, +9.927,+0.942
1684594320,+3.46,+11.990, +9.931,+0.942
1684594380,+3.46,+11.955, +9.953,+0.942
1684594440,+3.46,+12.035, +9.931,+0.942
1684594500,+3.46,+12.017, +9.931,+0.942
1684594560,+3.46,+11.981, +9.944,+0.942
1684594620,+3.46,+12.008, +9.927,+0.942
1684594680,+3.46,+12.017, +9.916,+0.942
1684594740,+3.46,+11.990, +9.921,+0.943
1684594800,+3.46,+12.035, +9.888,+0.942
1684594860,+3.46,+12.035, +9.889,+0.942
1684594920,+3.46,+12.017, +9.898,+0.942
1684594980,+3.46,+12.017, +9.894,+0.942
1684595040,+3.46,+11.972, +9.907,+0.942
1684595100,+3.46,+11.946, +9.916,+0.943
1684595160,+3.46,+11.928, +9.917,+0.942
1684595220,+3.46,+11.981, +9.901,+0.942
1684595280,+3.46,+11.981, +9.901,+0.942
1684595340,+3.46,+11.981, +9.913,+0.943
1684595400,+3.46,+11.955, +9.918,+0.942
1684595460,+3.46,+12.035, +9.884,+0.942
1684595520,+3.46,+12.035, +9.906,+0.942
1684595580,+3.46,+12.026, +9.936,+0.942
1684595640,+3.46,+12.026, +9.954,+0.942
1684595700,+3.46,+11.964, +9.979,+0.942
1684595760,+3.46,+12.035, +9.952,+0.942
1684595820,+3.46,+12.017, +9.963,+0.942
1684595880,+3.46,+11.972, +9.973,+0.942
1684595940,+3.46,+12.008, +9.938,+0.942
1684596000,+3.46,+11.999, +9.930,+0.942
1684596060,+3.46,+12.008, +9.931,+0.942
1684596120,+3.46,+11.839, +9.863,+0.942
1684596180,+3.46,+11.821, +9.810,+0.942
1684596240,+3.46,+11.821, +9.800,+0.942
1684596300,+3.46,+11.794, +9.796,+0.942
1684596360,+3.46,+11.767, +9.742,+0.942
1684596420,+3.46,+11.705, +9.722,+0.942
1684596480,+3.46,+11.669, +9.710,+0.941
1684596540,+3.46,+11.669, +9.714,+0.942
1684596600,+3.46,+11.562, +9.748,+0.942
1684596660,+3.46,+11.580, +9.751,+0.942
1684596720,+3.46,+11.571, +9.762,+0.943
1684596780,+3.46,+11.580, +9.765,+0.942
1684596840,+3.46,+11.615, +9.759,+0.942
1684596900,+3.46,+11.544, +9.779,+0.942
1684596960,+3.46,+11.571, +9.763,+0.942
1684597020,+3.46,+11.580, +9.744,+0.942
1684597080,+3.46,+11.517, +9.769,+0.942
1684597140,+3.46,+11.562, +9.763,+0.942
1684597200,+3.46,+11.517, +9.779,+0.942
1684597260,+3.46,+11.562, +9.775,+0.942
1684597320,+3.46,+11.571, +9.762,+0.942
1684597380,+3.46,+11.553, +9.769,+0.942
1684597440,+3.46,+11.562, +9.762,+0.942
1684597500,+3.46,+11.651, +9.736,+0.942
1684597560,+3.46,+11.633, +9.760,+0.942
1684597620,+3.46,+11.696, +9.748,+0.942
1684597680,+3.46,+11.750, +9.762,+0.942
1684597740,+3.46,+11.785, +9.778,+0.943
1684597800,+3.46,+11.848, +9.761,+0.942
1684597860,+3.46,+11.839, +9.745,+0.942
1684597920,+3.46,+11.758, +9.720,+0.942
1684597980,+3.46,+11.642, +9.742,+0.942
1684598040,+3.46,+11.624, +9.752,+0.942
1684598100,+3.46,+11.589, +9.766,+0.942
1684598160,+3.46,+11.589, +9.768,+0.942
1684598220,+3.46,+11.526, +9.803,+0.942
1684598280,+3.46,+11.544, +9.782,+0.942
1684598340,+3.46,+11.517, +9.845,+0.942
1684598400,+3.46,+11.499, +9.876,+0.943
1684598460,+3.46,+11.544, +9.845,+0.942
1684598520,+3.46,+11.436, +9.646,+0.942
1684598580,+3.46,+11.284, +9.555,+0.941
1684598640,+3.46,+11.149, +9.586,+0.942
1684598700,+3.46,+11.050, +9.583,+0.942
1684598760,+3.46,+11.005, +9.585,+0.942
1684598820,+3.46,+11.005, +9.592,+0.942
1684598880,+3.46,+10.987, +9.587,+0.942
1684598940,+3.46,+10.869, +9.619,+0.942
1684599000,+3.46,+10.914, +9.582,+0.942
1684599060,+3.46,+10.887, +9.577,+0.942
1684599120,+3.46,+10.797, +9.593,+0.942
1684599180,+3.46,+10.806, +9.565,+0.942
1684599240,+3.46,+10.779, +9.555,+0.941
1684599300,+3.46,+10.715, +9.548,+0.941
1684599360,+3.46,+10.715, +9.537,+0.942
1684599420,+3.46,+10.652, +9.556,+0.942
1684599480,+3.46,+10.652, +9.552,+0.942
1684599540,+3.46,+10.607, +9.576,+0.941
1684599600,+3.46,+10.652, +9.566,+0.942
1684599660,+3.46,+10.579, +9.601,+0.942
1684599720,+3.46,+10.579, +9.601,+0.942
1684599780,+3.46,+10.607, +9.590,+0.942
1684599840,+3.46,+10.570, +9.605,+0.942
1684599900,+3.46,+10.607, +9.588,+0.942
1684599960,+3.46,+10.616, +9.590,+0.942
1684600020,+3.46,+10.589, +9.608,+0.942
1684600080,+3.46,+10.561, +9.634,+0.942
1684600140,+3.46,+10.516, +9.645,+0.942
1684600200,+3.46,+10.543, +9.640,+0.942
1684600260,+3.46,+10.552, +9.633,+0.942
1684600320,+3.46,+10.534, +9.644,+0.942
1684600380,+3.46,+10.561, +9.644,+0.942
1684600440,+3.46,+10.489, +9.631,+0.942
1684600500,+3.46,+10.380, +9.651,+0.942
1684600560,+3.46,+10.370, +9.633,+0.942
1684600620,+3.46,+10.389, +9.640,+0.942
1684600680,+3.46,+10.352, +9.655,+0.942
1684600740,+3.46,+10.325, +9.676,+0.942
1684600800,+3.46,+10.298, +9.693,+0.942
1684600860,+3.46,+10.252, +9.698,+0.942
1684600920,+3.46,+10.298, +9.687,+0.942
1684600980,+3.46,+10.270, +9.694,+0.942
1684601040,+3.46,+10.279, +9.688,+0.942
1684601100,+3.46,+10.288, +9.699,+0.942
1684601160,+3.46,+10.316, +9.684,+0.942
1684601220,+3.46,+10.316, +9.684,+0.942
1684601280,+3.46,+10.279, +9.692,+0.942
1684601340,+3.46,+10.288, +9.707,+0.942
1684601400,+3.46,+10.307, +9.709,+0.942
1684601460,+3.46,+10.234, +9.736,+0.942
1684601520,+3.46,+10.279, +9.731,+0.943
1684601580,+3.46,+10.316, +9.720,+0.942
1684601640,+3.46,+10.361, +9.703,+0.942
1684601700,+3.46,+10.307, +9.739,+0.942
1684601760,+3.46,+10.288, +9.756,+0.942
1684601820,+3.46,+10.325, +9.758,+0.943
1684601880,+3.46,+10.325, +9.743,+0.942
1684601940,+3.46,+10.307, +9.770,+0.943
1684602000,+3.46,+10.270, +9.786,+0.942
1684602060,+3.46,+10.298, +9.837,+0.943
1684602120,+3.46,+10.316, +9.860,+0.942
1684602180,+3.46,+10.316, +9.894,+0.942
1684602240,+3.46,+10.370, +9.896,+0.942
1684602300,+3.46,+10.288, +9.929,+0.942
1684602360,+3.46,+10.279, +9.941,+0.942
1684602420,+3.46,+10.325, +9.917,+0.942
1684602480,+3.46,+10.261, +9.912,+0.942
1684602540,+3.46,+10.334, +9.877,+0.942
1684602600,+3.46,+10.325, +9.885,+0.943
1684602660,+3.46,+10.325, +9.883,+0.943
1684602720,+3.46,+10.252, +9.908,+0.943
1684602780,+3.46,+10.252, +9.900,+0.942
1684602840,+3.46,+10.316, +9.870,+0.943
1684602900,+3.46,+10.307, +9.866,+0.943
1684602960,+3.46,+10.279, +9.870,+0.942
1684603020,+3.46,+10.270, +9.880,+0.943
1684603080,+3.46,+10.216, +9.903,+0.943
1684603140,+3.46,+10.270, +9.873,+0.942
1684603200,+3.46,+10.252, +9.890,+0.943
1684603260,+3.46,+10.252, +9.902,+0.942
1684603320,+3.46,+10.206, +9.924,+0.943
1684603380,+3.46,+10.188, +9.922,+0.942
1684603440,+3.46,+10.261, +9.875,+0.942
1684603500,+3.46,+10.225, +9.891,+0.943
1684603560,+3.46,+10.234, +9.889,+0.943
1684603620,+3.46,+10.252, +9.877,+0.942
1684603680,+3.46,+10.270, +9.894,+0.942
1684603740,+3.46,+10.234, +9.907,+0.943
1684603800,+3.46,+10.270, +9.895,+0.943
1684603860,+3.46,+10.279, +9.877,+0.942
1684603920,+3.46,+10.234, +9.896,+0.942
1684603980,+3.46,+10.298, +9.852,+0.942
1684604040,+3.46,+10.252, +9.876,+0.943
1684604100,+3.46,+10.279, +9.874,+0.942
1684604160,+3.46,+10.252, +9.897,+0.943
1684604220,+3.46,+10.279, +9.877,+0.942
1684604280,+3.46,+10.298, +9.863,+0.943
1684604340,+3.46,+10.298, +9.853,+0.942
1684604400,+3.46,+10.307, +9.852,+0.943
1684604460,+3.46,+10.325, +9.832,+0.942
1684604520,+3.46,+10.316, +9.839,+0.942
1684604580,+3.46,+10.334, +9.833,+0.943
1684604640,+3.46,+10.334, +9.827,+0.942
1684604700,+3.46,+10.298, +9.848,+0.943
1684604760,+3.46,+10.316, +9.794,+0.943
1684604820,+3.46,+10.261, +9.818,+0.942
1684604880,+3.46,+10.243, +9.823,+0.942
1684604940,+3.46,+10.270, +9.816,+0.942
1684605000,+3.46,+10.216, +9.849,+0.943
1684605060,+3.46,+10.243, +9.820,+0.942
1684605120,+3.46,+10.234, +9.831,+0.942
1684605180,+3.46,+10.206, +9.843,+0.942
1684605240,+3.46,+10.170, +9.852,+0.942
1684605300,+3.46,+10.243, +9.821,+0.943
1684605360,+3.46,+10.206, +9.830,+0.942
1684605420,+3.46,+10.179, +9.841,+0.942
1684605480,+3.46,+10.216, +9.825,+0.942
1684605540,+3.46,+10.197, +9.835,+0.942
1684605600,+3.46,+10.225, +9.824,+0.942
1684605660,+3.46,+10.170, +9.846,+0.942
1684605720,+3.46,+10.206, +9.832,+0.943
1684605780,+3.46,+10.216, +9.824,+0.943
1684605840,+3.46,+10.161, +9.856,+0.943
1684605900,+3.46,+10.225, +9.847,+0.943
1684605960,+3.46,+10.188, +9.864,+0.942
1684606020,+3.46,+10.216, +9.861,+0.943
1684606080,+3.46,+10.261, +9.845,+0.942
1684606140,+3.46,+10.179, +9.881,+0.942
1684606200,+3.46,+10.197, +9.874,+0.942
1684606260,+3.46,+10.197, +9.875,+0.943
1684606320,+3.46,+10.188, +9.892,+0.943
1684606380,+3.46,+10.216, +9.884,+0.942
1684606440,+3.46,+10.216, +9.910,+0.943
1684606500,+3.46,+10.124, +9.941,+0.943
1684606560,+3.46,+10.188, +9.894,+0.942
1684606620,+3.46,+10.206, +9.889,+0.942
1684606680,+3.46,+10.243, +9.884,+0.943
1684606740,+3.46,+10.206, +9.904,+0.942
1684606800,+3.46,+10.216, +9.900,+0.943
1684606860,+3.46,+10.225, +9.887,+0.942
1684606920,+3.46,+10.243, +9.884,+0.942
1684606980,+3.46,+10.197, +9.907,+0.943
1684607040,+3.46,+10.216, +9.894,+0.943
1684607100,+3.46,+10.206, +9.883,+0.942
1684607160,+3.46,+10.197, +9.883,+0.942
1684607220,+3.46,+10.188, +9.896,+0.943
1684607280,+3.46,+10.234, +9.866,+0.943
1684607340,+3.46,+10.188, +9.873,+0.943
1684607400,+3.46,+10.270, +9.838,+0.943
1684607460,+3.46,+10.279, +9.818,+0.942
1684607520,+3.46,+10.270, +9.834,+0.943
1684607580,+3.46,+10.307, +9.804,+0.943
1684607640,+3.46,+10.298, +9.804,+0.942
1684607700,+3.46,+10.298, +9.785,+0.942
1684607760,+3.46,+10.325, +9.767,+0.942
1684607820,+3.46,+10.288, +9.785,+0.943
1684607880,+3.46,+10.370, +9.750,+0.943
1684607940,+3.46,+10.334, +9.751,+0.942
1684608000,+3.46,+10.307, +9.753,+0.942
1684608060,+3.46,+10.298, +9.763,+0.943
1684608120,+3.46,+10.316, +9.746,+0.942
1684608180,+3.46,+10.325, +9.740,+0.943
1684608240,+3.46,+10.316, +9.741,+0.943
1684608300,+3.46,+10.334, +9.732,+0.943
1684608360,+3.46,+10.352, +9.712,+0.942
1684608420,+3.46,+10.361, +9.701,+0.942
1684608480,+3.46,+10.370, +9.704,+0.943
1684608540,+3.46,+10.389, +9.702,+0.942
1684608600,+3.46,+10.398, +9.697,+0.942
1684608660,+3.46,+10.461, +9.695,+0.942
1684608720,+3.46,+10.461, +9.715,+0.942
1684608780,+3.46,+10.425, +9.744,+0.943
1684608840,+3.46,+10.516, +9.713,+0.942
1684608900,+3.46,+10.461, +9.749,+0.943
1684608960,+3.46,+10.489, +9.745,+0.942
1684609020,+3.46,+10.480, +9.757,+0.943
1684609080,+3.46,+10.489, +9.747,+0.942
1684609140,+3.46,+10.534, +9.733,+0.943
1684609200,+3.46,+10.552, +9.729,+0.942
1684609260,+3.46,+10.534, +9.764,+0.943
1684609320,+3.46,+10.534, +9.772,+0.943
1684609380,+3.46,+10.570, +9.749,+0.942
1684609440,+3.46,+10.598, +9.761,+0.943
1684609500,+3.46,+10.589, +9.765,+0.942
1684609560,+3.46,+10.552, +9.779,+0.942
1684609620,+3.46,+10.643, +9.736,+0.942
1684609680,+3.46,+10.643, +9.750,+0.942
1684609740,+3.46,+10.589, +9.770,+0.942
1684609800,+3.46,+10.607, +9.770,+0.943
1684609860,+3.46,+10.634, +9.764,+0.943
1684609920,+3.46,+10.598, +9.782,+0.943
1684609980,+3.46,+10.670, +9.771,+0.943
1684610040,+3.46,+10.661, +9.768,+0.942
1684610100,+3.46,+10.670, +9.771,+0.942
1684610160,+3.46,+10.643, +9.772,+0.942
1684610220,+3.46,+10.734, +9.731,+0.942
1684610280,+3.46,+10.661, +9.774,+0.943
1684610340,+3.46,+10.643, +9.778,+0.942
1684610400,+3.46,+10.715, +9.746,+0.942
1684610460,+3.46,+10.706, +9.739,+0.943
1684610520,+3.46,+10.688, +9.737,+0.942
1684610580,+3.46,+10.688, +9.733,+0.942
1684610640,+3.46,+10.724, +9.719,+0.942
1684610700,+3.46,+10.661, +9.731,+0.942
1684610760,+3.46,+10.724, +9.759,+0.942
1684610820,+3.46,+10.743, +9.742,+0.942
1684610880,+3.46,+10.761, +9.708,+0.942
1684610940,+3.46,+10.734, +9.713,+0.942
1684611000,+3.46,+10.670, +9.723,+0.942
1684611060,+3.46,+10.724, +9.693,+0.942
1684611120,+3.46,+10.652, +9.720,+0.942
1684611180,+3.46,+10.679, +9.706,+0.942
1684611240,+3.46,+10.752, +9.679,+0.942
1684611300,+3.46,+10.743, +9.682,+0.942
1684611360,+3.46,+10.724, +9.702,+0.943
1684611420,+3.46,+10.715, +9.714,+0.942
1684611480,+3.46,+10.752, +9.710,+0.942
1684611540,+3.46,+10.770, +9.729,+0.943
1684611600,+3.46,+10.752, +9.714,+0.942
1684611660,+3.46,+10.706, +9.728,+0.942
1684611720,+3.46,+10.670, +9.723,+0.942
1684611780,+3.46,+10.761, +9.699,+0.942
1684611840,+3.46,+10.724, +9.713,+0.942
1684611900,+3.46,+10.715, +9.707,+0.942
1684611960,+3.46,+10.661, +9.725,+0.942
1684612020,+3.46,+10.661, +9.721,+0.942
1684612080,+3.46,+10.634, +9.724,+0.943
1684612140,+3.46,+10.661, +9.696,+0.942
1684612200,+3.46,+10.670, +9.698,+0.943
1684612260,+3.46,+10.697, +9.683,+0.942
1684612320,+3.46,+10.688, +9.676,+0.942
1684612380,+3.46,+10.679, +9.668,+0.942
1684612440,+3.46,+10.661, +9.665,+0.942
1684612500,+3.46,+10.661, +9.658,+0.942
1684612560,+3.46,+10.634, +9.667,+0.942
1684612620,+3.46,+10.761, +9.614,+0.942
1684612680,+3.46,+10.679, +9.646,+0.942
1684612740,+3.46,+10.697, +9.646,+0.943
1684612800,+3.46,+10.715, +9.642,+0.942
1684612860,+3.46,+10.688, +9.661,+0.942
1684612920,+3.46,+10.752, +9.646,+0.942
1684612980,+3.46,+10.679, +9.668,+0.942
1684613040,+3.46,+10.752, +9.641,+0.942
1684613100,+3.46,+10.752, +9.637,+0.942
1684613160,+3.46,+10.688, +9.640,+0.942
1684613220,+3.46,+10.634, +9.650,+0.942
1684613280,+3.46,+10.679, +9.623,+0.942
1684613340,+3.46,+10.661, +9.659,+0.942
1684613400,+3.46,+10.652, +9.695,+0.942
1684613460,+3.46,+10.670, +9.713,+0.943
1684613520,+3.46,+10.598, +9.739,+0.942
1684613580,+3.46,+10.625, +9.716,+0.942
1684613640,+3.46,+10.643, +9.709,+0.942
1684613700,+3.46,+10.679, +9.683,+0.942
1684613760,+3.46,+10.634, +9.729,+0.942
1684613820,+3.46,+10.634, +9.732,+0.942
1684613880,+3.46,+10.652, +9.713,+0.942
1684613940,+3.46,+10.607, +9.730,+0.943
1684614000,+3.46,+10.579, +9.725,+0.942
1684614060,+3.46,+10.579, +9.722,+0.943
1684614120,+3.46,+10.625, +9.689,+0.942
1684614180,+3.46,+10.589, +9.702,+0.942
1684614240,+3.46,+10.616, +9.691,+0.942
1684614300,+3.46,+10.616, +9.686,+0.942
1684614360,+3.46,+10.625, +9.674,+0.942
1684614420,+3.46,+10.643, +9.650,+0.942
1684614480,+3.46,+10.634, +9.629,+0.942
1684614540,+3.46,+10.598, +9.643,+0.942
1684614600,+3.46,+10.625, +9.635,+0.942
1684614660,+3.46,+10.625, +9.630,+0.942
1684614720,+3.46,+10.570, +9.656,+0.942
1684614780,+3.46,+10.552, +9.689,+0.942
1684614840,+3.46,+10.534, +9.719,+0.942
1684614900,+3.46,+10.480, +9.750,+0.942
1684614960,+3.46,+10.461, +9.785,+0.943
1684615020,+3.46,+10.480, +9.774,+0.942
1684615080,+3.46,+10.480, +9.725,+0.942
1684615140,+3.46,+10.343, +9.718,+0.942
1684615200,+3.46,+10.288, +9.679,+0.942
1684615260,+3.46,+10.206, +9.688,+0.942
1684615320,+3.46,+10.161, +9.694,+0.942
1684615380,+3.46,+10.115, +9.713,+0.942
1684615440,+3.46,+10.197, +9.684,+0.942
1684615500,+3.46,+10.161, +9.699,+0.942
1684615560,+3.46,+10.115, +9.722,+0.942
1684615620,+3.46,+10.115, +9.705,+0.942
1684615680,+3.46,+10.124, +9.714,+0.942
1684615740,+3.46,+10.042, +9.752,+0.942
1684615800,+3.46,+10.069, +9.754,+0.942
1684615860,+3.46,+10.051, +9.767,+0.943
1684615920,+3.46,+10.079, +9.754,+0.942
1684615980,+3.46,+10.079, +9.748,+0.942
1684616040,+3.46,+10.042, +9.767,+0.943
1684616100,+3.46,+10.097, +9.742,+0.942
1684616160,+3.46,+10.069, +9.747,+0.942
1684616220,+3.46,+10.143, +9.713,+0.942
1684616280,+3.46,+10.170, +9.699,+0.942
1684616340,+3.46,+10.152, +9.697,+0.942
1684616400,+3.46,+10.097, +9.703,+0.942
1684616460,+3.46,+10.097, +9.677,+0.942
1684616520,+3.46,+10.143, +9.641,+0.942
1684616580,+3.46,+10.161, +9.624,+0.942
1684616640,+3.46,+10.161, +9.620,+0.942
1684616700,+3.46,+10.161, +9.622,+0.943
1684616760,+3.46,+10.152, +9.603,+0.942
1684616820,+3.46,+10.179, +9.585,+0.942
1684616880,+3.46,+10.161, +9.597,+0.942
1684616940,+3.46,+10.179, +9.595,+0.942
1684617000,+3.46,+10.197, +9.596,+0.942
1684617060,+3.46,+10.243, +9.599,+0.942
1684617120,+3.46,+10.234, +9.600,+0.942
1684617180,+3.46,+10.270, +9.576,+0.942
1684617240,+3.46,+10.252, +9.601,+0.942
1684617300,+3.46,+10.361, +9.594,+0.942
1684617360,+3.46,+10.470, +9.619,+0.943
1684617420,+3.46,+10.516, +9.624,+0.943
1684617480,+3.46,+10.634, +9.594,+0.943
1684617540,+3.46,+10.688, +9.599,+0.942
1684617600,+3.46,+10.706, +9.607,+0.942
1684617660,+3.46,+10.734, +9.628,+0.943
1684617720,+3.46,+10.815, +9.620,+0.942
1684617780,+3.46,+10.715, +9.683,+0.943
1684617840,+3.46,+10.833, +9.664,+0.943
1684617900,+3.46,+10.851, +9.673,+0.942
1684617960,+3.46,+10.842, +9.698,+0.942
1684618020,+3.46,+10.752, +9.571,+0.941
1684618080,+3.46,+10.570, +9.588,+0.942
1684618140,+3.46,+10.416, +9.614,+0.942
1684618200,+3.46,+10.389, +9.630,+0.942
1684618260,+3.46,+10.361, +9.611,+0.942
1684618320,+3.46,+10.298, +9.625,+0.942
1684618380,+3.46,+10.206, +9.685,+0.942
1684618440,+3.46,+10.179, +9.694,+0.942
1684618500,+3.46,+10.197, +9.679,+0.942
1684618560,+3.46,+10.143, +9.710,+0.942
1684618620,+3.46,+10.152, +9.701,+0.942
1684618680,+3.46,+10.161, +9.701,+0.942
1684618740,+3.46,+10.115, +9.716,+0.942
1684618800,+3.46,+10.152, +9.703,+0.942
1684618860,+3.46,+10.124, +9.726,+0.942
1684618920,+3.46,+10.161, +9.727,+0.942
1684618980,+3.46,+10.179, +9.723,+0.942
1684619040,+3.46,+10.161, +9.740,+0.942
1684619100,+3.46,+10.097, +9.766,+0.942
1684619160,+3.46,+10.197, +9.727,+0.942
1684619220,+3.46,+10.170, +9.740,+0.943
1684619280,+3.46,+10.124, +9.763,+0.942
1684619340,+3.46,+10.115, +9.816,+0.942
1684619400,+3.46,+10.143, +9.853,+0.943
1684619460,+3.46,+10.179, +9.836,+0.942
1684619520,+3.46,+10.170, +9.844,+0.942
1684619580,+3.46,+10.170, +9.819,+0.942
1684619640,+3.46,+10.188, +9.814,+0.942
1684619700,+3.46,+10.143, +9.830,+0.942
1684619760,+3.46,+10.197, +9.824,+0.943
1684619820,+3.46,+10.206, +9.809,+0.942
1684619880,+3.46,+10.216, +9.819,+0.943
1684619940,+3.46,+10.161, +9.832,+0.942
1684620000,+3.46,+10.225, +9.805,+0.942
1684620060,+3.46,+10.197, +9.818,+0.942
1684620120,+3.46,+10.179, +9.823,+0.942
1684620180,+3.46,+10.179, +9.833,+0.943
1684620240,+3.46,+10.188, +9.812,+0.942
1684620300,+3.46,+10.216, +9.820,+0.942
1684620360,+3.46,+10.252, +9.804,+0.943
1684620420,+3.46,+10.161, +9.841,+0.943
